START MPC DATA
Title
  No title given
File version
 1
 
START DENSITY DATA
Self-consistent charge density in reciprocal space
  2.0326231206112647E-01 -1.4970087911481408E-06
  2.0326231206112655E-01  1.4970087912814898E-06
  2.7313860553815839E-01  5.8191220483031330E-06
  2.7313860553815839E-01 -5.8191220482055692E-06
  2.7963830624016306E-01  6.6210872141924177E-07
  2.7963830624016328E-01 -6.6210872131949390E-07
  2.1021926445565109E-01  1.4500724648218443E-06
  2.1021926445565117E-01 -1.4500724646567478E-06
 -2.8006575760084135E-01  1.1492070347681716E-07
 -2.8006575760084140E-01 -1.1492070361151178E-07
 -3.7642013515562012E-02 -1.8103862037431658E-06
 -3.7642013515561998E-02  1.8103862036961712E-06
  1.3202301873351646E-01 -1.2827775175057882E-06
  1.3202301873351652E-01  1.2827775175873961E-06
  3.4849367973010165E-02 -1.2182230291143726E-06
  3.4849367973010095E-02  1.2182230290994459E-06
  3.0215001129887398E-01 -3.6953530329303170E-07
  3.0215001129887398E-01  3.6953530338462169E-07
 -8.3048648357751803E-03  9.8928817212530802E-07
 -8.3048648357751144E-03 -9.8928817225241844E-07
  3.0787870442294424E-01  6.4194180271686110E-07
  3.0787870442294424E-01 -6.4194180253380267E-07
 -5.8442253774516215E-02 -2.2918783664434985E-06
 -5.8442253774516215E-02  2.2918783663361426E-06
 -1.6178279929749542E-01 -2.3298911185170029E-08
 -1.6178279929749539E-01  2.3298911140378185E-08
 -1.6614720352501297E-01  1.7758328746512032E-06
 -1.6614720352501258E-01 -1.7758328746573688E-06
 -8.7224215059920646E-02 -1.2634873635877797E-06
 -8.7224215059920604E-02  1.2634873635083433E-06
 -1.4517444005044891E-01 -1.4622782177057998E-07
 -1.4517444005044894E-01  1.4622782169183607E-07
  1.7416089668781587E-01 -2.1234209740114140E-07
  1.7416089668781587E-01  2.1234209748333139E-07
  2.2531242830463338E-01  9.1198544045557067E-07
  2.2531242830463330E-01 -9.1198544038690340E-07
 -2.3139489760547024E-02 -1.3743288014008877E-06
 -2.3139489760547055E-02  1.3743288013650239E-06
  8.2852628789774185E-03 -7.0811794102173361E-07
  8.2852628789775156E-03  7.0811794091799621E-07
  1.6790600909454133E-02 -2.5760527636986532E-06
  1.6790600909454209E-02  2.5760527636679330E-06
  1.0943071717668941E-01 -1.2342718328161700E-07
  1.0943071717668933E-01  1.2342718330198703E-07
 -2.3624855125030456E-01 -4.5129681291203208E-06
 -2.3624855125030450E-01  4.5129681289749640E-06
  3.6432980539316047E-02  3.9828194933112108E-08
  3.6432980539315971E-02 -3.9828194909458303E-08
  1.6055713655311055E-01 -1.5238656167048755E-06
  1.6055713655311052E-01  1.5238656168064534E-06
  5.6171728906405864E-02  7.0424794994895213E-07
  5.6171728906406017E-02 -7.0424794987133543E-07
  1.3318635675083965E-01  7.4217782201439982E-06
  1.3318635675083951E-01 -7.4217782200550241E-06
 -4.2687664635480058E-02 -8.5622651270685014E-07
 -4.2687664635480002E-02  8.5622651254997117E-07
 -8.0507928657611014E-02 -9.5624478721895115E-08
 -8.0507928657610958E-02  9.5624478821969279E-08
  2.8381724877484019E-03  8.5008097909502953E-07
  2.8381724877483828E-03 -8.5008097908067666E-07
 -1.6425387422986129E-01  2.6118808035114879E-06
 -1.6425387422986132E-01 -2.6118808035855724E-06
 -8.8306174319850841E-02  4.7406575129478769E-07
 -8.8306174319850925E-02 -4.7406575129842750E-07
  1.0044509979394388E-01  5.2930427943670554E-07
  1.0044509979394392E-01 -5.2930427922255231E-07
  2.3833391968999271E-01 -8.6487896059421297E-06
  2.3833391968999243E-01  8.6487896063901678E-06
 -1.6196330987580693E-01 -1.4013485275939471E-06
 -1.6196330987580720E-01  1.4013485274569042E-06
  2.8821398353584582E-01  1.3017331222136597E-05
  2.8821398353584593E-01 -1.3017331221882535E-05
 -1.0504876674979863E-01 -1.3203247695217948E-06
 -1.0504876674979846E-01  1.3203247696320740E-06
  2.1805753760680202E-01  1.0547678266693379E-05
  2.1805753760680247E-01 -1.0547678266387959E-05
 -1.8420713469577821E-01  1.1067173825990881E-06
 -1.8420713469577824E-01 -1.1067173826666612E-06
 -1.7848703056814130E-01  2.2589519304206084E-06
 -1.7848703056814125E-01 -2.2589519304166091E-06
  5.1353467605684079E-02  2.6357882994182464E-07
  5.1353467605684058E-02 -2.6357882990366162E-07
  1.7308924958873317E-02 -5.3718256160523582E-07
  1.7308924958873300E-02  5.3718256160964262E-07
  1.2503820820467257E-01 -3.2591862960871350E-06
  1.2503820820467271E-01  3.2591862963224188E-06
 -1.1652250562906563E-01  1.2354137168262254E-06
 -1.1652250562906562E-01 -1.2354137168751007E-06
  2.7993761261390564E-02 -1.9395534475964182E-06
  2.7993761261390623E-02  1.9395534476298891E-06
 -2.0792291989585465E-01  4.5608053093310977E-06
 -2.0792291989585471E-01 -4.5608053094139612E-06
 -1.3981647890267235E-01  1.1123142130700305E-06
 -1.3981647890267235E-01 -1.1123142131837434E-06
 -3.1680363615830751E-02  8.8513586239422424E-07
 -3.1680363615830674E-02 -8.8513586236964006E-07
  8.7219398120948671E-02  1.8443381339438215E-06
  8.7219398120948644E-02 -1.8443381338853623E-06
  1.2646796607828413E-02 -1.1999998278541966E-06
  1.2646796607828406E-02  1.1999998276792963E-06
  1.3544149867173833E-02 -4.1671221617145287E-06
  1.3544149867173743E-02  4.1671221617136639E-06
  4.4513251990943449E-02  5.1777029759083076E-07
  4.4513251990943449E-02 -5.1777029759328716E-07
  6.6557661382530373E-02 -3.3993161090514594E-07
  6.6557661382530400E-02  3.3993161111876473E-07
  7.2364839170398723E-02  2.1107500537721529E-06
  7.2364839170398668E-02 -2.1107500537262661E-06
 -2.0454925736068444E-01 -8.0275421173143704E-06
 -2.0454925736068444E-01  8.0275421171835817E-06
  1.0351276911748260E-01 -3.2135802446318336E-06
  1.0351276911748258E-01  3.2135802446715154E-06
 -2.1517080372137332E-02  1.1058954295446819E-06
 -2.1517080372137124E-02 -1.1058954294559419E-06
  4.3889433679174847E-02 -1.2443535052744610E-06
  4.3889433679174840E-02  1.2443535052253973E-06
  2.3029166988997787E-01 -5.3653360828571121E-06
  2.3029166988997804E-01  5.3653360826774217E-06
 -1.0415116809746165E-01  3.4353064297305007E-07
 -1.0415116809746161E-01 -3.4353064295282149E-07
 -3.6311545964512700E-02 -2.4822166019805886E-06
 -3.6311545964512700E-02  2.4822166020057958E-06
 -7.2706047387707702E-03  2.0243755160433877E-06
 -7.2706047387709454E-03 -2.0243755160816063E-06
 -6.8254893246101983E-02 -3.8971956543439897E-06
 -6.8254893246102011E-02  3.8971956542903360E-06
 -1.4237865637432880E-02 -1.2163571044118337E-06
 -1.4237865637432942E-02  1.2163571046569363E-06
 -1.2143959160172425E-01 -1.5083937236466534E-06
 -1.2143959160172432E-01  1.5083937235614853E-06
 -1.9150494451461214E-01  3.5631572456943543E-06
 -1.9150494451461214E-01 -3.5631572458065561E-06
  2.3709105327876831E-01  2.0782659043564307E-06
  2.3709105327876848E-01 -2.0782659042837912E-06
  1.1009250885336937E-01  3.3312261212951234E-06
  1.1009250885336928E-01 -3.3312261209915057E-06
  1.8580050423706149E-01 -4.2106847883893705E-06
  1.8580050423706135E-01  4.2106847887456012E-06
 -2.3758542414371742E-02 -6.1186471406051164E-07
 -2.3758542414371760E-02  6.1186471402572939E-07
  3.9658640727070801E-02 -4.7643434704453604E-06
  3.9658640727070836E-02  4.7643434706603280E-06
  1.4151020065830454E-02 -8.1852872235843531E-07
  1.4151020065830315E-02  8.1852872219821490E-07
  4.7468810301532736E-02  1.2515851081093480E-07
  4.7468810301532972E-02 -1.2515851099025760E-07
 -4.1196240742606728E-02 -7.2714380668368421E-07
 -4.1196240742606680E-02  7.2714380669525912E-07
 -6.9435285667389268E-02 -1.9193430522176967E-06
 -6.9435285667389282E-02  1.9193430522434537E-06
 -6.5770921799803747E-02 -3.4364210975494999E-06
 -6.5770921799803719E-02  3.4364210974891052E-06
  9.5821861081432647E-02  1.7315209930016691E-07
  9.5821861081432577E-02 -1.7315209929636450E-07
 -3.1894485531159533E-02 -9.0593899483214388E-07
 -3.1894485531159519E-02  9.0593899482551373E-07
 -6.1633956303835426E-03  2.0666004946921836E-06
 -6.1633956303835009E-03 -2.0666004946636644E-06
 -5.8515705107865454E-02 -1.0475171870461401E-06
 -5.8515705107865496E-02  1.0475171869839995E-06
  1.1593477947593514E-01  1.9777461562944788E-07
  1.1593477947593520E-01 -1.9777461561142657E-07
 -1.2833673906427148E-01  5.2831149033327650E-07
 -1.2833673906427148E-01 -5.2831149042277061E-07
 -8.2092498820884222E-02  5.7202184460335663E-07
 -8.2092498820884235E-02 -5.7202184467451100E-07
 -1.8410075547079467E-02  4.3327343277184842E-07
 -1.8410075547079467E-02 -4.3327343278984125E-07
  6.9675644798954106E-02 -1.7074068356036253E-07
  6.9675644798954120E-02  1.7074068363762530E-07
  1.4346185450021177E-02 -1.9031340254253370E-07
  1.4346185450021082E-02  1.9031340255063467E-07
 -1.4891397984352947E-01 -1.0815045312170147E-06
 -1.4891397984352947E-01  1.0815045311381203E-06
 -1.0037628684650089E-01  5.6808320257138827E-07
 -1.0037628684650092E-01 -5.6808320258183811E-07
 -1.0594195901963553E-01  5.4528341339594043E-06
 -1.0594195901963573E-01 -5.4528341342352804E-06
  4.4083592749986973E-02 -9.4923499355153502E-06
  4.4083592749986869E-02  9.4923499355564991E-06
 -6.6112998991563294E-03  7.8640277221191134E-07
 -6.6112998991562462E-03 -7.8640277227836933E-07
  4.3174619551101766E-02 -3.3346077758462927E-07
  4.3174619551101759E-02  3.3346077763779573E-07
  1.1534525558622827E-01 -1.3541496323652082E-07
  1.1534525558622827E-01  1.3541496327099924E-07
  9.9509542303090517E-02 -3.1623139510996522E-06
  9.9509542303090365E-02  3.1623139514593058E-06
  2.7386693798417669E-02 -4.9666272376896524E-07
  2.7386693798417683E-02  4.9666272378467071E-07
  8.0844607524192494E-02  3.3050056618848485E-06
  8.0844607524192438E-02 -3.3050056619901021E-06
 -3.5562936355418323E-02  1.2801057054234185E-07
 -3.5562936355418372E-02 -1.2801057042617891E-07
 -4.0147424261477854E-02 -1.7174374676675068E-06
 -4.0147424261477924E-02  1.7174374676778603E-06
  1.3409207683855429E-01  2.5263178224273673E-07
  1.3409207683855431E-01 -2.5263178219522771E-07
 -7.7952573274463421E-02  7.1613761848531284E-08
 -7.7952573274463421E-02 -7.1613761897413900E-08
 -9.2392441953204913E-03 -1.0458982151046008E-08
 -9.2392441953204254E-03  1.0458982092176907E-08
  1.9274652159554900E-01 -5.5290403141884301E-07
  1.9274652159554881E-01  5.5290403150275031E-07
 -2.1996973344168408E-01 -1.1046043839675961E-06
 -2.1996973344168402E-01  1.1046043838278948E-06
 -1.7813560247275376E-01  2.3428953770268644E-07
 -1.7813560247275378E-01 -2.3428953780667847E-07
  8.3125072138900774E-02 -2.8085687924752098E-08
  8.3125072138900649E-02  2.8085687948167748E-08
  2.2896376427180076E-01 -5.7546191608385465E-06
  2.2896376427180068E-01  5.7546191610195862E-06
  1.3337228365121953E-01  1.3285505985634072E-06
  1.3337228365121953E-01 -1.3285505983940588E-06
  1.4599776191435865E-01 -3.3504396382545886E-06
  1.4599776191435881E-01  3.3504396382915963E-06
 -1.3784235591147609E-01  2.4553157527249641E-06
 -1.3784235591147612E-01 -2.4553157528503728E-06
 -2.2254926498976657E-01 -3.6051771476366164E-06
 -2.2254926498976663E-01  3.6051771475230530E-06
 -1.4342555099143864E-01 -9.6490557955352506E-06
 -1.4342555099143856E-01  9.6490557955003207E-06
 -1.7459218254340389E-01  4.3226504898286096E-07
 -1.7459218254340395E-01 -4.3226504902446499E-07
 -1.3472832520793790E-01 -2.1967426504357527E-06
 -1.3472832520793795E-01  2.1967426503577041E-06
 -9.8964514172957208E-02  7.5075704032509907E-07
 -9.8964514172957305E-02 -7.5075704037782391E-07
 -5.2881758123877756E-02 -2.7105101333110905E-07
 -5.2881758123877645E-02  2.7105101335607624E-07
 -1.0020140225110558E-03  7.6354015884345588E-07
 -1.0020140225110680E-03 -7.6354015893761471E-07
 -1.6230928304581482E-01 -2.0865771281343954E-07
 -1.6230928304581482E-01  2.0865771273430393E-07
 -2.5745799693426952E-01  1.2531942857925673E-06
 -2.5745799693426952E-01 -1.2531942859185080E-06
  1.2562803278832366E-02 -3.0479665408544261E-07
  1.2562803278832371E-02  3.0479665408405909E-07
 -1.4446211499133005E-01  7.0550739110120560E-07
 -1.4446211499132999E-01 -7.0550739113904404E-07
 -8.4430561738406434E-02 -1.2358351485967562E-06
 -8.4430561738406476E-02  1.2358351485853329E-06
  3.0435924364768036E-01 -8.9258123475985202E-07
  3.0435924364768041E-01  8.9258123492944093E-07
 -1.2946320231869471E-01 -1.4013131708257499E-06
 -1.2946320231869474E-01  1.4013131707777905E-06
  6.3270972439079032E-02  9.3236311222741551E-07
  6.3270972439078949E-02 -9.3236311219275355E-07
 -4.4541086179067720E-02 -3.8171491793396200E-08
 -4.4541086179067664E-02  3.8171491730191739E-08
 -1.1521539212909314E-01 -4.8985586350332555E-07
 -1.1521539212909314E-01  4.8985586344308203E-07
  1.5962161173648573E-01  1.2953345660442724E-06
  1.5962161173648573E-01 -1.2953345659672873E-06
  1.4134673390455346E-01  5.2177018393103159E-07
  1.4134673390455343E-01 -5.2177018382715792E-07
  2.2695093061229041E-01 -2.8894690671977843E-07
  2.2695093061229038E-01  2.8894690687085427E-07
 -1.5596585107226463E-01  4.6239002461749282E-07
 -1.5596585107226468E-01 -4.6239002471304793E-07
  1.9051568556740162E-01  1.7862157591554422E-06
  1.9051568556740164E-01 -1.7862157590897313E-06
 -5.5847399531355306E-02  7.5627073785467319E-07
 -5.5847399531355306E-02 -7.5627073781083892E-07
  2.8157168068753968E-01  1.0598796385321629E-06
  2.8157168068753963E-01 -1.0598796383901602E-06
 -1.8539190093959207E-01 -7.2587294234508779E-07
 -1.8539190093959210E-01  7.2587294222408003E-07
 -6.7183673217775020E-02 -7.4003367838755674E-07
 -6.7183673217774964E-02  7.4003367842061368E-07
  1.7392238571040541E-01 -2.7799488823732642E-07
  1.7392238571040536E-01  2.7799488825854009E-07
 -6.6764681475979873E-02 -2.4847391729568058E-06
 -6.6764681475979956E-02  2.4847391727661315E-06
  5.4371763151862838E-02  1.5238064638238334E-08
  5.4371763151862817E-02 -1.5238064583712742E-08
  2.1453642092939720E-01 -2.3769354794754257E-06
  2.1453642092939726E-01  2.3769354795103074E-06
 -9.8434874347752513E-02 -3.4603509166076964E-06
 -9.8434874347752555E-02  3.4603509164945798E-06
 -2.4949680861912127E-01  4.9621972560250183E-07
 -2.4949680861912127E-01 -4.9621972573445823E-07
 -1.8164961366416979E-01  4.1289179769925765E-06
 -1.8164961366416979E-01 -4.1289179770932218E-06
  1.0698177556346551E-01  6.4568249092153429E-08
  1.0698177556346543E-01 -6.4568249009577576E-08
 -4.1694587475391542E-01  6.5339855797048550E-06
 -4.1694587475391542E-01 -6.5339855799538929E-06
  2.6754689459601599E-01  3.2619136426835774E-06
  2.6754689459601599E-01 -3.2619136425903945E-06
 -1.0978913492855187E-01  3.7053318558499180E-07
 -1.0978913492855188E-01 -3.7053318563158412E-07
  2.3445241962795607E-01 -2.4101067767286464E-07
  2.3445241962795613E-01  2.4101067781823370E-07
  1.1658723002418223E-01  4.6800894240713600E-06
  1.1658723002418227E-01 -4.6800894240631565E-06
 -1.3747420789993092E-01  4.9871200047544711E-07
 -1.3747420789993095E-01 -4.9871200052743280E-07
  9.5117532913216202E-02  1.1567016245383771E-06
  9.5117532913216202E-02 -1.1567016245042377E-06
  2.3387108282731686E-01 -1.2968624142595310E-06
  2.3387108282731686E-01  1.2968624144095271E-06
  3.2382585014599269E-01 -5.5743180546718494E-06
  3.2382585014599258E-01  5.5743180548401413E-06
 -2.2832037448754355E-01 -3.5991782405196340E-06
 -2.2832037448754361E-01  3.5991782403452502E-06
 -9.7974700537292542E-02 -2.3463337101746908E-06
 -9.7974700537292472E-02  2.3463337101259445E-06
  3.9895733958226272E-02 -1.5439154717948270E-06
  3.9895733958226091E-02  1.5439154719177556E-06
 -1.8786996838749451E-01  2.8222656497766728E-06
 -1.8786996838749451E-01 -2.8222656498554955E-06
 -2.2696329448578220E-01  2.7347819500073429E-06
 -2.2696329448578220E-01 -2.7347819501395394E-06
  3.7053989551961275E-01 -5.0521892295376248E-06
  3.7053989551961275E-01  5.0521892297312489E-06
  2.5843014541347853E-01 -2.3939629550157860E-06
  2.5843014541347864E-01  2.3939629551622045E-06
 -1.6955926794341825E-01  1.2278244171542200E-06
 -1.6955926794341819E-01 -1.2278244172359170E-06
 -3.4822944387072241E-03  8.5385351201851775E-07
 -3.4822944387073282E-03 -8.5385351195772937E-07
 -8.7042320552185339E-03  6.3641352557445477E-07
 -8.7042320552185599E-03 -6.3641352555265797E-07
 -3.1666859838561179E-01 -5.2347755873266641E-06
 -3.1666859838561184E-01  5.2347755871784265E-06
 -4.2903646436707903E-02 -9.0549066446972950E-07
 -4.2903646436707910E-02  9.0549066445162734E-07
  3.9753264039744045E-02 -3.8083684597419101E-06
  3.9753264039744156E-02  3.8083684600052950E-06
 -8.5069338779168238E-02 -2.7486088753882078E-06
 -8.5069338779168197E-02  2.7486088753876268E-06
  1.7029125554283339E-01 -2.6801019471270460E-06
  1.7029125554283353E-01  2.6801019471797670E-06
  8.4188506642110014E-02 -3.8125297944004003E-06
  8.4188506642110236E-02  3.8125297941315105E-06
  2.9209013784853261E-02 -5.9564164216070315E-07
  2.9209013784853230E-02  5.9564164211677739E-07
 -7.0338114771202234E-02 -1.4338711064315888E-07
 -7.0338114771202234E-02  1.4338711056512994E-07
  2.4380001385157436E-02  3.4468380894046490E-06
  2.4380001385157443E-02 -3.4468380894261005E-06
 -4.7878813624607920E-02  3.5110068771483712E-07
 -4.7878813624607962E-02 -3.5110068769479399E-07
  2.7709377883243907E-01 -4.9350247922063249E-06
  2.7709377883243907E-01  4.9350247923807696E-06
 -4.5680337241621766E-02  3.1963865899322423E-08
 -4.5680337241621786E-02 -3.1963865945434162E-08
  2.5041111977665947E-01 -6.1359311945162287E-06
  2.5041111977665909E-01  6.1359311949321660E-06
  1.8809915945816844E-01  6.2214792136598992E-06
  1.8809915945816863E-01 -6.2214792135561182E-06
  9.2931952469253315E-03  5.1030948170662188E-07
  9.2931952469253488E-03 -5.1030948168244205E-07
 -2.2865311920932757E-01  1.3837773481722498E-06
 -2.2865311920932774E-01 -1.3837773482563350E-06
  2.1566225590214133E-01 -3.2554754345474853E-06
  2.1566225590214128E-01  3.2554754346467978E-06
  2.0183449396384107E-01  3.6027548053396305E-06
  2.0183449396384101E-01 -3.6027548052182570E-06
  2.3936965141041192E-01  7.7810306237628306E-06
  2.3936965141041194E-01 -7.7810306235515298E-06
  4.8683754946151391E-03  6.3883473225411336E-06
  4.8683754946154409E-03 -6.3883473223176050E-06
  2.3066880182840915E-01  2.8693452733201878E-06
  2.3066880182840915E-01 -2.8693452731472393E-06
 -3.3063573294666021E-01  4.0843930414689630E-06
 -3.3063573294666021E-01 -4.0843930416673153E-06
 -7.0049393221688627E-03  1.5628444993615455E-06
 -7.0049393221689182E-03 -1.5628444993442537E-06
 -8.9418737789169062E-02 -1.7784997406522220E-06
 -8.9418737789169006E-02  1.7784997406026067E-06
  2.7824028166393977E-01 -5.8705685269247073E-06
  2.7824028166393960E-01  5.8705685270460515E-06
 -3.0407089987823422E-02 -5.4709261638029742E-06
 -3.0407089987823367E-02  5.4709261638206196E-06
  1.8237796531724210E-01 -3.6429570794770129E-06
  1.8237796531724215E-01  3.6429570795206105E-06
 -1.1872374640910437E-01  5.1931645240072948E-08
 -1.1872374640910439E-01 -5.1931645295170184E-08
 -1.2568146139435453E-03  8.2242777240251917E-07
 -1.2568146139435453E-03 -8.2242777242549186E-07
  4.3339129146886618E-02  1.2343644432357996E-06
