START MPC DATA
Title
  No title given
File version
 1
 
START DENSITY DATA
Self-consistent charge density in reciprocal space
 -1.5526795871432396E-02  1.1408983524984261E-01
  1.5526365999635545E-02 -1.1408855879938841E-01
 -1.5529219177483141E-02  1.1408202271847045E-01
 -1.5526353076847670E-02 -1.1408265405747164E-01
  1.5530865379486504E-02  1.1409080118276867E-01
 -1.5528284244499624E-02  1.1409014843989955E-01
  1.5527298662830463E-02 -1.1408214684724975E-01
 -1.5529219177483013E-02 -1.1408202271847040E-01
 -1.5526353076847670E-02  1.1408265405747162E-01
 -1.5526795871432372E-02 -1.1408983524984256E-01
  1.5526365999635547E-02  1.1408855879938845E-01
  1.5527298662830372E-02  1.1408214684724978E-01
  1.5530865379486558E-02 -1.1409080118276869E-01
  1.5528104113036125E-02 -1.1408349795941058E-01
 -1.5528284244499502E-02 -1.1409014843989952E-01
  5.7429817153260669E-02  1.8227600259597732E-02
  1.8228952977346866E-02  5.7431707725032248E-02
  5.7429168681445215E-02 -1.8228492827197885E-02
  1.8228333589585886E-02  5.7429064627369290E-02
 -1.8230965956773957E-02 -5.7425819165845056E-02
 -5.7426497408306382E-02 -1.8230817650390890E-02
  5.7429168681445222E-02  1.8228492827197944E-02
  5.7429817153260732E-02 -1.8227600259597774E-02
 -5.7426497408306368E-02  1.8230817650390835E-02
  1.8228333589585831E-02 -5.7429064627369249E-02
  1.8228952977346918E-02 -5.7431707725032304E-02
 -5.7431360314989952E-02  1.8229508924252031E-02
 -1.8229419878053991E-02 -5.7430575557836441E-02
 -1.8229419878054067E-02  5.7430575557836462E-02
 -5.7431360314989958E-02 -1.8229508924252073E-02
 -1.8230965956773960E-02  5.7425819165845000E-02
 -2.8598927330018422E-02  2.5974548395988994E-01
  2.5975410499314178E-01  2.8591735619349440E-02
 -2.5974628568809999E-01  2.8600588168178977E-02
 -2.8595814838377569E-02 -2.5974382337978463E-01
  2.8597023594283788E-02  2.5974495888437388E-01
  2.5975410499314133E-01 -2.8591735619349697E-02
 -2.5974725657928127E-01  2.8592441088978404E-02
 -2.8598927330018776E-02 -2.5974548395989000E-01
 -2.5974725657928133E-01 -2.8592441088978064E-02
  2.8597023594283705E-02 -2.5974495888437360E-01
 -2.8595814838377063E-02  2.5974382337978452E-01
  2.8592403911055830E-02  2.5974572165452048E-01
  2.5975371641202127E-01  2.8599448396220421E-02
  2.8592403911055553E-02 -2.5974572165452070E-01
  2.5975371641202111E-01 -2.8599448396220337E-02
 -2.5974628568809960E-01 -2.8600588168178589E-02
 -6.1737139179781339E-02  4.9949509396593365E-02
 -6.1737381541086031E-02  4.9948679328634081E-02
 -6.1736931456633962E-02 -4.9947630702186920E-02
 -1.6737590270477334E-01  6.0490993418416182E-04
 -1.6737785386082682E-01 -6.0289685821728956E-04
 -6.1734718858738984E-02  4.9946785383445505E-02
 -6.1737859005649105E-02 -4.9947774105518261E-02
 -1.6737788227273501E-01  6.0333402362865662E-04
 -6.1734605841420986E-02 -4.9945713389640010E-02
 -1.6737848808417333E-01  6.0321792378992484E-04
 -1.6737647698963257E-01 -6.0137790957641099E-04
 -6.1734718858738921E-02 -4.9946785383445477E-02
 -6.1737859005649091E-02  4.9947774105518233E-02
 -1.6737529889707900E-01 -6.0201209099329262E-04
 -1.6737598881930715E-01  6.0489156315773180E-04
 -6.1734605841420667E-02  4.9945713389640108E-02
 -1.6737788227273495E-01 -6.0333402362864014E-04
 -1.6737804915954541E-01  6.0403671410047728E-04
 -6.1735699056432079E-02 -4.9946203415827249E-02
 -6.1734412364951106E-02  4.9946426700610252E-02
 -6.1734412364951023E-02 -4.9946426700610239E-02
 -6.1735699056432163E-02  4.9946203415827284E-02
 -1.6737598881930721E-01 -6.0489156315793606E-04
 -1.6737529889707897E-01  6.0201209099312630E-04
 -1.6737785386082676E-01  6.0289685821717594E-04
 -1.6737590270477340E-01 -6.0490993418420671E-04
 -6.1736931456633996E-02  4.9947630702187010E-02
 -1.6737647698963248E-01  6.0137790957640210E-04
 -1.6737848808417333E-01 -6.0321792378995325E-04
 -6.1737381541086156E-02 -4.9948679328634289E-02
 -6.1737139179781096E-02 -4.9949509396593247E-02
 -1.6737804915954552E-01 -6.0403671410040876E-04
 -1.3337526075345180E-01  4.9437560056168166E-02
  4.9446284598589012E-02 -1.3337798009278087E-01
 -4.9437521496199052E-02  1.3337435840891046E-01
 -1.3337416200458779E-01  4.9444672055410310E-02
 -1.3337526075345177E-01 -4.9437560056168284E-02
 -4.9437521496198997E-02 -1.3337435840891043E-01
  1.3337931499450317E-01 -4.9444492827587151E-02
 -4.9438006397136303E-02  1.3337668529133334E-01
  4.9446284598589241E-02  1.3337798009278096E-01
 -1.3337416200458757E-01 -4.9444672055410296E-02
  1.3337931499450320E-01  4.9444492827587221E-02
 -4.9438006397136310E-02 -1.3337668529133334E-01
  1.3337916787510468E-01  4.9436596992637104E-02
  4.9442621552352774E-02  1.3337483683883386E-01
  1.3337916787510468E-01 -4.9436596992637034E-02
  4.9442621552352843E-02 -1.3337483683883383E-01
  1.1264518183283738E-06 -5.0839902177591816E-02
  3.6943397940856861E-02 -3.2614287692036580E-02
 -3.6942545154768636E-02 -3.2615099655666044E-02
  3.6941516140621244E-02 -3.2613397262153093E-02
 -3.6941797621105200E-02 -3.2615693256171287E-02
  3.6943375908444771E-02  3.2613883425231492E-02
 -3.6943002221622022E-02  3.2614495670379474E-02
  3.6941172732674610E-02  3.2614918930781077E-02
 -3.6941244199205248E-02  3.2613901171167699E-02
 -3.6941244199205282E-02 -3.2613901171167768E-02
  3.6941172732674665E-02 -3.2614918930781021E-02
 -3.6942545154768677E-02  3.2615099655666023E-02
 -9.2951869859528937E-07  5.0838760927705569E-02
  3.8384125620613265E-07  5.0838157610158689E-02
  3.6941516140621265E-02  3.2613397262153232E-02
  1.1264518182885325E-06  5.0839902177591885E-02
 -3.6941797621105180E-02  3.2615693256171238E-02
  3.6943375908444750E-02 -3.2613883425231409E-02
 -3.6943002221621966E-02 -3.2614495670379502E-02
 -1.0194456034229641E-06  5.0838869836100475E-02
  3.8384125608627987E-07 -5.0838157610158682E-02
 -1.0194456027906635E-06 -5.0838869836100600E-02
  3.6943397940856923E-02  3.2614287692036684E-02
 -9.2951869865427548E-07 -5.0838760927705597E-02
 -5.4690546943029272E-02  7.3853596119357948E-02
  7.3854093222379139E-02 -5.4688786606738427E-02
  5.4691072135266083E-02 -7.3853925007756616E-02
  7.3853611068252278E-02 -5.4689058729867610E-02
  7.3853611068252195E-02  5.4689058729867665E-02
 -5.4690546943029196E-02 -7.3853596119357975E-02
  5.4691072135266167E-02  7.3853925007756643E-02
 -7.3853994406760090E-02 -5.4690520483866474E-02
  7.3854093222379152E-02  5.4688786606738538E-02
 -7.3853433805047872E-02 -5.4690680115736225E-02
 -5.4691076259495111E-02 -7.3854282056974238E-02
  5.4690956991792446E-02  7.3854041518360267E-02
  5.4690956991792446E-02 -7.3854041518360281E-02
 -5.4691076259495236E-02  7.3854282056974210E-02
 -7.3853994406760187E-02  5.4690520483866502E-02
 -7.3853433805047941E-02  5.4690680115736204E-02
 -2.7200888503320086E-01 -1.0712938698427737E-07
  2.7200864927695606E-01  6.4085744994150215E-08
  2.7200853239730910E-01 -9.2287871557660692E-08
  2.7200864927695634E-01 -6.4085744649374361E-08
  2.7200853239730877E-01  9.2287871808382127E-08
 -2.7200886031944593E-01 -1.6344332442410445E-07
 -2.7200886031944621E-01  1.6344332413614072E-07
 -2.7200888503320120E-01  1.0712938670382173E-07
 -1.0088121188026116E-02 -2.9798978812945597E-07
 -1.0082849122371328E-02  4.1721451772108791E-06
 -1.0087350588916180E-02 -1.4191202814523515E-06
 -1.0082580120283933E-02 -1.3995792487657098E-06
 -1.0082849122371319E-02 -4.1721451772221015E-06
 -1.0082580120283968E-02  1.3995792487829738E-06
 -1.0087350588916208E-02  1.4191202815624109E-06
 -1.0088121188026088E-02  2.9798978807997199E-07
 -2.2241686026767390E-01  2.2241996766127517E-01
  2.2241504885255353E-01  2.2241680184502075E-01
  2.2241603543399296E-01 -2.2242145124044843E-01
 -2.2242027061955744E-01 -2.2241435225839579E-01
  2.2241603543399263E-01  2.2242145124044876E-01
 -2.2241686026767357E-01 -2.2241996766127539E-01
 -2.2242027061955752E-01  2.2241435225839570E-01
  2.2241504885255364E-01 -2.2241680184502072E-01
  4.6482629585926687E-06 -2.4939450994175927E-01
 -2.4939754000104561E-01  5.5319748017859340E-06
  3.9965668827868054E-06  2.4939585076180112E-01
  3.9965668824873649E-06 -2.4939585076180082E-01
  2.4939927002691500E-01  5.0359168570860060E-06
 -2.4939754000104555E-01 -5.5319748016652462E-06
  4.6482629587391698E-06  2.4939450994175938E-01
  2.4939927002691484E-01 -5.0359168571862337E-06
  1.6688468558458036E-01  2.6110566123146866E-02
  1.6688638929745608E-01 -2.6107112400193394E-02
  1.6688388424806302E-01 -2.6105609817976383E-02
  1.6688545107325733E-01  2.6107382761354464E-02
  1.6688493667316998E-01  2.6108817081319114E-02
  1.6688355639738264E-01  2.6110095961772096E-02
  1.6688282419807390E-01 -2.6106340585420409E-02
  1.6688544728751339E-01 -2.6108972756192419E-02
  1.6688493667316986E-01 -2.6108817081319020E-02
  1.6688545107325736E-01 -2.6107382761354440E-02
  1.6688388424806314E-01  2.6105609817976543E-02
  1.6688638929745619E-01  2.6107112400193359E-02
  1.6688468558458064E-01 -2.6110566123146862E-02
  1.6688282419807385E-01  2.6106340585420405E-02
  1.6688544728751351E-01  2.6108972756192443E-02
  1.6688355639738259E-01 -2.6110095961772023E-02
 -3.7407567050081201E-03 -2.8265925035589838E-04
 -2.8058609646367400E-04 -3.7398202441513186E-03
  3.7379472780118611E-03  2.7945081855563852E-04
 -3.7407567050081721E-03  2.8265925035579604E-04
  2.8056367229193832E-04  3.7414792206923006E-03
  2.8056367229193442E-04 -3.7414792206923353E-03
 -2.8058609646373645E-04  3.7398202441512943E-03
  3.7379472780118871E-03 -2.7945081855560686E-04
 -2.8143735969009346E-04 -3.7415798110578997E-03
  3.7379455836350673E-03  2.8321108650402612E-04
  3.7379455836351054E-03 -2.8321108650399923E-04
 -2.8143735969011688E-04  3.7415798110578703E-03
 -3.7405669030710484E-03  2.8016066599193917E-04
  2.8297208410251368E-04 -3.7389546342112751E-03
  2.8297208410251758E-04  3.7389546342112908E-03
 -3.7405669030710310E-03 -2.8016066599199858E-04
 -1.4826685587980945E-01  8.9835332183272706E-02
  8.9833984333843875E-02 -1.4827274202794272E-01
  1.4827366966379940E-01  8.9835275810077789E-02
 -8.9833610193724836E-02 -1.4827304557787621E-01
 -8.9833610193724892E-02  1.4827304557787621E-01
  1.4827366966379946E-01 -8.9835275810077719E-02
  8.9833984333843708E-02  1.4827274202794277E-01
 -1.4826685587980945E-01 -8.9835332183272734E-02
 -8.9829801411349233E-02  1.4827207720540303E-01
 -1.4826835675623470E-01  8.9838133668386097E-02
  1.4826852676830068E-01 -8.9836163272660682E-02
  8.9835222212467106E-02 -1.4827236678483477E-01
 -1.4826835675623459E-01 -8.9838133668386208E-02
  8.9835222212466911E-02  1.4827236678483469E-01
  1.4826852676830068E-01  8.9836163272660807E-02
 -8.9829801411349192E-02 -1.4827207720540303E-01
  1.8168168202049928E-01  4.4098004922330861E-02
  1.8168134928223606E-01 -4.4097851267131463E-02
  1.8168068181770872E-01  4.4096206233613156E-02
  1.8168165468890751E-01 -4.4097547775083713E-02
  1.8168165468890793E-01  4.4097547775083783E-02
  1.8167998947986225E-01 -4.4096767393506771E-02
  1.8168216721766156E-01 -4.4096390966197871E-02
  1.8168050294118601E-01  4.4096117461124157E-02
  1.8168168202049939E-01 -4.4098004922331166E-02
  1.8167998947986222E-01  4.4096767393506472E-02
  1.8168050294118548E-01 -4.4096117461124087E-02
  1.8168058481332500E-01  4.4095871027661535E-02
  1.8168058481332527E-01 -4.4095871027661944E-02
  1.8168216721766234E-01  4.4096390966198315E-02
  1.8168068181770888E-01 -4.4096206233613419E-02
  1.8168134928223656E-01  4.4097851267131553E-02
 -5.6015967514876752E-02  4.8955581357710672E-02
 -4.8955600962288237E-02 -5.6017328899268998E-02
  5.6016883191102158E-02  4.8955344877814860E-02
 -4.8955600962288293E-02  5.6017328899268831E-02
  4.8956065272588216E-02  5.6015456305984666E-02
  4.8956065272588195E-02 -5.6015456305984708E-02
 -5.6016504073639499E-02  4.8956793578407341E-02
  4.8955961749213760E-02  5.6017221759284967E-02
 -5.6016504073639325E-02 -4.8956793578407438E-02
  5.6016356074565621E-02 -4.8956712460505376E-02
  4.8955961749213732E-02 -5.6017221759285071E-02
  5.6016356074565607E-02  4.8956712460505390E-02
  5.6016883191102110E-02 -4.8955344877814867E-02
 -4.8955395599004602E-02  5.6015657427150603E-02
 -4.8955395599004553E-02 -5.6015657427150839E-02
 -5.6015967514876572E-02 -4.8955581357710769E-02
 -1.1640177599613959E-01 -7.5261023782698708E-02
  1.1640168846510761E-01  7.5261630636660373E-02
  7.5260823091804790E-02  1.1640245340250484E-01
  7.5261117410859488E-02 -1.1640261772727258E-01
  1.1640200086590727E-01 -7.5261100564989858E-02
 -1.1640204449564567E-01  7.5261640864432891E-02
 -7.5261128800182125E-02  1.1640197660707570E-01
  7.5261117410858822E-02  1.1640261772727241E-01
  1.1640200086590632E-01  7.5261100564989900E-02
 -1.1640204449564596E-01 -7.5261640864433738E-02
 -7.5261086758410353E-02 -1.1640222839357690E-01
 -7.5261128800182084E-02 -1.1640197660707659E-01
 -1.1640177599613942E-01  7.5261023782697917E-02
  7.5260823091805373E-02 -1.1640245340250494E-01
  1.1640168846510844E-01 -7.5261630636660429E-02
 -7.5261086758410298E-02  1.1640222839357604E-01
 -2.0498499643833992E-01 -6.1979281608075505E-08
 -2.0498655471410551E-01  1.4986863145987387E-07
 -2.0498655471410532E-01 -1.4986863148453944E-07
 -2.0498499643833992E-01  6.1979281595661417E-08
  9.3237249578787776E-02  5.8960919531587115E-02
 -5.8962209546838083E-02 -9.3233863224171917E-02
 -9.3230448206635702E-02  5.8958459408070256E-02
 -5.8956219771119707E-02  9.3231610034283069E-02
 -9.3231358128212025E-02 -5.8957641023343360E-02
  9.3236776249013040E-02 -5.8956267642678695E-02
  5.8955889890060301E-02  9.3231914016744036E-02
  5.8957437190330281E-02 -9.3230189292133864E-02
 -5.8956219771119700E-02 -9.3231610034283069E-02
 -9.3230448206635605E-02 -5.8958459408070263E-02
  5.8957437190330184E-02  9.3230189292133850E-02
  9.3236776249013026E-02  5.8956267642678840E-02
  5.8955889890060224E-02 -9.3231914016744050E-02
 -9.3231358128211830E-02  5.8957641023343374E-02
  9.3237249578787595E-02 -5.8960919531587129E-02
 -5.8962209546838236E-02  9.3233863224171737E-02
  1.4562628792573551E-01  1.5216403315179474E-06
  1.5900304270602321E-06  1.4562621959440394E-01
  1.5900304270450651E-06 -1.4562621959440403E-01
  1.4562628792573548E-01 -1.5216403315198189E-06
 -1.4562851100466218E-01 -2.6105232556065061E-06
 -1.2269529613570600E-06 -1.4562778252748843E-01
 -1.2269529614341787E-06  1.4562778252748837E-01
 -1.4562851100466220E-01  2.6105232555767850E-06
  1.1604600767441919E-01  1.3200383727583526E-01
  1.3200030106503777E-01  1.1604735227240924E-01
 -1.3200165117287926E-01  1.1604424837319863E-01
  1.3200030106503774E-01 -1.1604735227240917E-01
  1.1604600767441922E-01 -1.3200383727583515E-01
 -1.3200320126750698E-01  1.1604386728717497E-01
 -1.1604871420875816E-01  1.3200129904738206E-01
 -1.1604526294513437E-01  1.3200159728214172E-01
 -1.3200320126750703E-01 -1.1604386728717507E-01
 -1.3200165117287918E-01 -1.1604424837319864E-01
  1.1604733233615416E-01  1.3200418246397763E-01
  1.3200387796901245E-01  1.1604652940716961E-01
 -1.1604871420875815E-01 -1.3200129904738231E-01
  1.3200387796901258E-01 -1.1604652940716961E-01
 -1.1604526294513437E-01 -1.3200159728214189E-01
  1.1604733233615420E-01 -1.3200418246397772E-01
 -1.1244509555793239E-02  7.8803337287993880E-02
 -7.8801814137402601E-02  1.1246637331308734E-02
  1.1244578949819051E-02  7.8802046149913610E-02
 -7.8801034691231453E-02 -1.1245598669062058E-02
  7.8801791089994438E-02  1.1244155741717663E-02
 -1.1243716078646880E-02 -7.8802562074308816E-02
  1.1244178948761126E-02 -7.8803180305683715E-02
  7.8801152427769916E-02 -1.1245546658625654E-02
  7.8801152427769958E-02  1.1245546658625790E-02
  1.1244178948761001E-02  7.8803180305683687E-02
 -1.1243716078646876E-02  7.8802562074308691E-02
  7.8801791089994397E-02 -1.1244155741717615E-02
 -7.8801034691231508E-02  1.1245598669062010E-02
  1.1244578949819103E-02 -7.8802046149913665E-02
 -7.8801814137402601E-02 -1.1246637331308790E-02
 -1.1244509555793271E-02 -7.8803337287994074E-02
  1.9977031862908029E-01  2.8083056135199586E-02
  2.8081727203795637E-02 -1.9976973123795147E-01
 -1.9976990554902821E-01 -2.8081813201289725E-02
 -2.8081904383052216E-02 -1.9976979208877951E-01
 -1.9976990554902788E-01  2.8081813201289611E-02
  1.9977031862908007E-01 -2.8083056135199114E-02
 -2.8081904383051741E-02  1.9976979208877990E-01
  2.8081727203794808E-02  1.9976973123795128E-01
  1.9976918562174001E-01  2.8083216660402741E-02
 -2.8083280381991010E-02  1.9976989676733004E-01
 -1.9976945785459471E-01  2.8082006532147617E-02
 -1.9976945785459505E-01 -2.8082006532147385E-02
  1.9976918562173962E-01 -2.8083216660402199E-02
  2.8083283164389707E-02  1.9976972859691897E-01
  2.8083283164390252E-02 -1.9976972859691919E-01
 -2.8083280381991243E-02 -1.9976989676732970E-01
 -1.3211232316728042E-01 -1.3811311985568462E-07
  2.1099003020946073E-07 -1.3211267322073039E-01
 -1.3211232316728053E-01  1.3811311987715995E-07
  2.1099003021855180E-07  1.3211267322073023E-01
  1.3211225894041145E-01 -6.6300820298847889E-08
  1.3211225894041159E-01  6.6300820386581127E-08
 -1.3747017598464491E-07 -1.3211246583580186E-01
 -1.3747017602859406E-07  1.3211246583580177E-01
 -7.8499358853843737E-02  8.5430966903848604E-02
 -2.7759265882037920E-01 -1.6135046362044038E-06
 -2.7759188496841136E-01  4.5386697601653983E-06
 -7.8499479025499169E-02  8.5429037211768796E-02
 -7.8497333707912467E-02  8.5436753647244013E-02
 -7.8501682165918782E-02 -8.5430425131487159E-02
 -7.8498712002421769E-02 -8.5429132278423400E-02
 -7.8497745939018426E-02  8.5437598323108058E-02
 -7.8497745939018371E-02 -8.5437598323108113E-02
 -7.8498712002421811E-02  8.5429132278423373E-02
 -7.8501682165918851E-02  8.5430425131487145E-02
 -7.8499479025499128E-02 -8.5429037211768796E-02
 -2.7759200317952898E-01  2.4100187566010513E-06
 -2.7759387938003049E-01 -1.5537648442133022E-06
 -2.7759188496841131E-01 -4.5386697602669236E-06
 -2.7759265882037915E-01  1.6135046358619986E-06
 -7.8497333707912426E-02 -8.5436753647243985E-02
 -7.8500352845282353E-02  8.5433029834431448E-02
 -7.8500399854218125E-02  8.5435865881825876E-02
 -7.8499358853843695E-02 -8.5430966903848632E-02
 -2.7759387938003049E-01  1.5537648441562717E-06
 -2.7759200317952892E-01 -2.4100187566549099E-06
 -7.8500352845282340E-02 -8.5433029834431448E-02
 -7.8500399854218056E-02 -8.5435865881825931E-02
  2.3887844193943466E-06 -2.3243712426007365E-02
 -3.9135972536205697E-07 -2.3248538436911843E-02
  2.3887844194110852E-06  2.3243712426007382E-02
 -3.9135972534103959E-07  2.3248538436911867E-02
  3.9775274525578395E-06 -2.3247503338546503E-02
  7.4171533451656999E-07 -2.3244090336870842E-02
  3.9775274525944355E-06  2.3247503338546468E-02
  7.4171533453122906E-07  2.3244090336870870E-02
  1.2686107914064479E-01 -1.7181760738687940E-01
 -1.2687038137319598E-01  1.7181728093208420E-01
  1.7181281793929135E-01 -1.2687012161638719E-01
  1.2687049118789451E-01  1.7181428943609409E-01
